id,tick_number,action,is_red_security,is_blue_security,is_yellow_security,is_blue_capability,is_yellow_capability,is_red_capability,is_attack,is_peer_sanction,is_manager_sanction,player_id
2153,33,3,1,1,1,1,1,1,0,0,0,136
2154,34,3,1,1,1,1,1,1,0,0,0,136
2155,35,3,1,1,1,1,1,1,0,0,0,136
2156,36,3,1,1,1,1,1,1,0,0,0,136
2157,37,3,1,1,1,1,1,1,0,0,0,136
2158,38,3,1,1,1,1,1,1,0,0,0,136
2159,39,3,1,1,1,1,1,1,0,0,0,136
2160,40,3,1,1,1,1,1,1,0,0,0,136
2161,1,3,1,1,1,1,1,1,0,0,0,119
2162,2,3,1,1,1,1,1,1,0,0,0,119
2163,3,3,1,1,1,1,1,1,0,0,0,119
2164,4,6,1,1,1,1,1,1,1,0,0,119
2165,5,3,1,1,1,1,1,1,0,0,0,119
2166,6,3,1,1,1,1,1,1,0,0,0,119
2167,7,3,1,1,1,1,1,1,0,0,0,119
2168,8,3,1,1,1,1,1,1,0,0,0,119
2169,9,3,1,1,1,1,1,1,0,0,0,119
2170,10,3,1,1,1,1,1,1,0,0,0,119
2171,11,3,1,1,1,1,1,1,0,0,0,119
2172,12,3,1,1,1,1,1,1,0,0,0,119
2173,13,6,1,1,1,1,1,1,1,0,0,119
2174,14,7,1,1,1,1,1,1,3,0,0,119
2175,15,7,1,1,1,1,1,1,3,0,0,119
2176,16,3,1,1,1,1,1,1,0,0,0,119
2177,17,3,1,1,1,1,1,1,0,0,0,119
2178,18,6,0,1,0,1,0,0,4,0,0,119
2179,19,6,0,1,0,1,0,0,1,0,0,119
2180,20,8,1,1,0,1,0,1,0,0,0,119
2181,21,3,1,1,0,1,0,1,0,0,0,119
2182,22,5,0,0,0,0,0,0,4,0,1,119
2183,23,5,0,0,0,0,0,0,0,0,1,119
2184,24,3,1,1,1,1,1,1,0,0,0,119
2185,25,3,1,1,1,1,1,1,0,0,0,119
2186,26,7,1,1,1,1,1,1,3,0,0,119
2187,27,3,1,1,1,1,1,1,0,0,0,119
2188,28,8,1,1,1,1,1,1,2,0,0,119
2189,29,6,1,1,1,1,1,1,1,0,0,119
2190,30,3,1,1,1,1,1,1,0,0,0,119
2191,31,3,1,1,1,1,1,1,0,0,0,119
2192,32,3,1,1,1,1,1,1,0,0,0,119
2193,33,6,1,1,1,1,1,1,1,0,0,119
2194,34,3,1,1,1,1,1,1,0,0,0,119
2195,35,6,1,1,1,1,1,1,1,0,0,119
2196,36,3,1,0,1,0,1,1,1,0,0,119
2197,37,6,1,1,1,1,1,1,0,0,0,119
2198,38,3,1,0,1,0,1,1,1,0,0,119
2199,39,6,1,1,0,1,0,1,3,0,0,119
2200,40,7,1,1,1,1,1,1,3,0,0,119
2201,1,3,1,1,1,1,1,1,0,0,0,125
2202,2,3,1,1,1,1,1,1,0,0,0,125
2203,3,3,1,1,1,1,1,1,0,0,0,125
2204,4,6,1,1,1,1,1,1,1,0,0,125
2205,5,3,1,1,1,1,1,1,0,0,0,125
2206,6,3,1,1,1,1,1,1,0,0,0,125
2207,7,3,1,1,1,1,1,1,0,0,0,125
2208,8,3,1,1,1,1,1,1,0,0,0,125
2209,9,3,1,1,1,1,1,1,0,0,0,125
2210,10,3,1,1,1,1,1,1,0,0,0,125
2211,11,3,1,1,1,1,1,1,0,0,0,125
2212,12,3,1,1,1,1,1,1,0,0,0,125
2213,13,6,1,1,1,1,1,1,1,0,0,125
2214,14,7,1,1,1,1,1,1,3,0,0,125
2215,15,7,1,1,1,1,1,1,3,0,0,125
2216,16,3,1,1,1,1,1,1,0,0,0,125
2217,17,3,1,1,1,1,1,1,0,0,0,125
2218,18,6,0,1,0,1,0,0,4,0,0,125
2219,19,6,0,1,0,1,0,0,1,0,0,125
2220,20,8,1,1,0,1,0,1,0,0,0,125
2221,21,3,1,1,0,1,0,1,0,0,0,125
2222,22,6,0,1,0,1,0,0,4,0,0,125
2223,23,8,1,1,0,1,0,1,0,0,0,125
2224,24,5,1,1,0,1,0,1,0,0,1,125
2225,25,5,1,1,0,1,0,1,0,0,1,125
2226,26,3,1,1,0,1,0,1,3,0,0,125
2227,27,3,1,1,0,1,0,1,0,0,0,125
2228,28,3,0,1,0,1,0,0,2,0,0,125
2229,29,3,0,0,0,0,0,0,1,0,0,125
2230,30,5,0,0,0,0,0,0,0,0,1,125
2231,31,5,0,0,0,0,0,0,0,0,1,125
2232,32,3,1,1,1,1,1,1,0,0,0,125
2233,33,6,1,1,1,1,1,1,1,0,0,125
2234,34,3,1,1,1,1,1,1,0,0,0,125
2235,35,6,1,1,1,1,1,1,1,0,0,125
2236,36,3,1,0,1,0,1,1,1,0,0,125
2237,37,6,1,1,1,1,1,1,0,0,0,125
2238,38,6,1,1,1,1,1,1,1,0,0,125
2239,39,7,1,1,1,1,1,1,3,0,0,125
2240,40,7,1,1,1,1,1,1,3,0,0,125
2241,1,3,1,1,1,1,1,1,0,0,0,131
2242,2,3,1,1,1,1,1,1,0,0,0,131
2243,3,3,1,1,1,1,1,1,0,0,0,131
2244,4,6,1,1,1,1,1,1,1,0,0,131
2245,5,3,1,1,1,1,1,1,0,0,0,131
2246,6,3,1,1,1,1,1,1,0,0,0,131
2247,7,3,1,1,1,1,1,1,0,0,0,131
2248,8,3,1,1,1,1,1,1,0,0,0,131
2249,9,3,1,1,1,1,1,1,0,0,0,131
2250,10,3,1,1,1,1,1,1,0,0,0,131
2251,11,3,1,1,1,1,1,1,0,0,0,131
2252,12,3,1,1,1,1,1,1,0,0,0,131
2253,13,3,1,0,1,0,1,1,1,0,0,131
2254,14,6,1,1,0,1,0,1,3,0,0,131
2255,15,7,1,1,1,1,1,1,3,0,0,131
2256,16,3,1,1,1,1,1,1,0,0,0,131
2257,17,3,1,1,1,1,1,1,0,0,0,131
2258,18,3,0,0,0,0,0,0,4,0,0,131
2259,19,6,0,1,0,1,0,0,1,0,0,131
2260,20,8,1,1,0,1,0,1,0,0,0,131
2261,21,7,1,1,1,1,1,1,0,0,0,131
2262,22,3,0,0,0,0,0,0,4,0,0,131
2263,23,7,0,0,1,0,1,0,0,0,0,131
2264,24,8,1,0,1,0,1,1,0,0,0,131
2265,25,5,1,0,1,0,1,1,0,0,1,131
2266,26,5,1,0,0,0,0,1,3,0,1,131
2267,27,3,1,1,1,1,1,1,0,0,0,131
2268,28,8,1,1,1,1,1,1,2,0,0,131
2269,29,6,1,1,1,1,1,1,1,0,0,131
2270,30,3,1,1,1,1,1,1,0,0,0,131
2271,31,3,1,1,1,1,1,1,0,0,0,131
2272,32,3,1,1,1,1,1,1,0,0,0,131
2273,33,6,1,1,1,1,1,1,1,0,0,131
2274,34,3,1,1,1,1,1,1,0,0,0,131
2275,35,6,1,1,1,1,1,1,1,0,0,131
2276,36,3,1,0,1,0,1,1,1,0,0,131
2277,37,6,1,1,1,1,1,1,0,0,0,131
2278,38,6,1,1,1,1,1,1,1,0,0,131
2279,39,7,1,1,1,1,1,1,3,0,0,131
2280,40,7,1,1,1,1,1,1,3,0,0,131
2281,1,3,1,1,1,1,1,1,0,0,0,137
2282,2,3,1,1,1,1,1,1,0,0,0,137
2283,3,3,1,1,1,1,1,1,0,0,0,137
2284,4,3,1,0,1,0,1,1,1,0,0,137
2285,5,3,1,0,1,0,1,1,0,0,0,137
2286,6,3,1,0,1,0,1,1,0,0,0,137
2287,7,6,1,1,1,1,1,1,0,0,0,137
2288,8,3,1,1,1,1,1,1,0,0,0,137
2289,9,3,1,1,1,1,1,1,0,0,0,137
2290,10,3,1,1,1,1,1,1,0,0,0,137
2291,11,3,1,1,1,1,1,1,0,0,0,137
2292,12,3,1,1,1,1,1,1,0,0,0,137
2293,13,3,1,0,1,0,1,1,1,0,0,137
2294,14,6,1,1,0,1,0,1,3,0,0,137
2295,15,3,1,1,0,1,0,1,3,0,0,137
2296,16,7,1,1,1,1,1,1,0,0,0,137
2297,17,3,1,1,1,1,1,1,0,0,0,137
2298,18,3,0,0,0,0,0,0,4,0,0,137
2299,19,6,0,1,0,1,0,0,1,0,0,137
2300,20,8,1,1,0,1,0,1,0,0,0,137
2301,21,7,1,1,1,1,1,1,0,0,0,137
2302,22,6,0,1,0,1,0,0,4,0,0,137
2303,23,8,1,1,0,1,0,1,0,0,0,137
2304,24,7,1,1,1,1,1,1,0,0,0,137
2305,25,3,1,1,1,1,1,1,0,0,0,137
2306,26,3,1,1,0,1,0,1,3,0,0,137
2307,27,3,1,1,0,1,0,1,0,0,0,137
2308,28,7,0,1,1,1,1,0,2,0,0,137
2309,29,3,0,0,1,0,1,0,1,0,0,137
2310,30,8,1,0,1,0,1,1,0,0,0,137
2311,31,6,1,1,1,1,1,1,0,0,0,137
2312,32,3,1,1,1,1,1,1,0,0,0,137
2313,33,3,1,0,1,0,1,1,1,0,0,137
2314,34,6,1,1,1,1,1,1,0,0,0,137
2315,35,3,1,0,1,0,1,1,1,0,0,137
2316,36,6,1,1,1,1,1,1,1,0,0,137
2317,37,3,1,1,1,1,1,1,0,0,0,137
2318,38,3,1,0,1,0,1,1,1,0,0,137
2319,39,6,1,1,0,1,0,1,3,0,0,137
2320,40,3,1,1,0,1,0,1,3,0,0,137
2321,1,3,1,1,1,1,1,1,0,0,0,146
2322,2,3,1,1,1,1,1,1,0,0,0,146
2323,3,3,1,1,1,1,1,1,0,0,0,146
2324,4,8,1,1,1,1,1,1,2,0,0,146
2325,5,3,1,1,1,1,1,1,0,0,0,146
2326,6,3,1,1,1,1,1,1,0,0,0,146
2327,7,3,1,1,1,1,1,1,0,0,0,146
2328,8,3,1,1,1,1,1,1,0,0,0,146
2329,9,3,1,1,1,1,1,1,0,0,0,146
2330,10,3,0,0,0,0,0,0,4,0,0,146
2331,11,3,0,0,0,0,0,0,0,0,0,146
2332,12,6,0,1,0,1,0,0,0,0,0,146
2333,13,5,0,1,0,1,0,0,0,0,1,146
2334,14,5,0,1,0,1,0,0,0,0,1,146
2335,15,5,0,1,0,1,0,0,0,0,1,146
2336,16,5,0,0,0,0,0,0,1,0,1,146
2337,17,3,1,1,1,1,1,1,0,0,0,146
2338,18,3,1,0,1,0,1,1,1,0,0,146
2339,19,3,1,0,1,0,1,1,1,0,0,146
2340,20,6,1,1,1,1,1,1,0,0,0,146
2341,21,3,1,1,1,1,1,1,0,0,0,146
2342,22,3,1,1,1,1,1,1,0,0,0,146
2343,23,3,1,1,1,1,1,1,0,0,0,146
2344,24,6,1,1,1,1,1,1,1,0,0,146
2345,25,3,1,1,1,1,1,1,0,0,0,146
2346,26,3,1,1,1,1,1,1,0,0,0,146
2347,27,3,1,1,1,1,1,1,0,0,0,146
2348,28,7,1,1,1,1,1,1,3,0,0,146
2349,29,3,1,1,1,1,1,1,0,0,0,146
2350,30,3,1,1,1,1,1,1,0,0,0,146
2351,31,7,1,1,1,1,1,1,3,0,0,146
2352,32,3,1,1,1,1,1,1,0,0,0,146
2353,33,3,1,1,1,1,1,1,0,0,0,146
2354,34,3,1,1,1,1,1,1,0,0,0,146
2355,35,3,1,1,1,1,1,1,0,0,0,146
2356,36,3,1,1,1,1,1,1,0,0,0,146
2357,37,3,1,1,1,1,1,1,0,0,0,146
2358,38,6,1,1,1,1,1,1,1,0,0,146
2359,39,3,1,1,1,1,1,1,0,0,0,146
2360,40,3,1,1,1,1,1,1,0,0,0,146
2361,1,3,1,1,1,1,1,1,0,0,0,147
2362,2,3,1,1,1,1,1,1,0,0,0,147
2363,3,3,1,1,1,1,1,1,0,0,0,147
2364,4,3,0,1,1,1,1,0,2,0,0,147
2365,5,3,0,1,1,1,1,0,0,0,0,147
2366,6,3,0,1,1,1,1,0,0,0,0,147
2367,7,8,1,1,1,1,1,1,0,0,0,147
2368,8,3,1,1,1,1,1,1,0,0,0,147
2369,9,3,1,1,1,1,1,1,0,0,0,147
2370,10,6,0,1,0,1,0,0,4,0,0,147
2371,11,8,1,1,0,1,0,1,0,0,0,147
2372,12,7,1,1,1,1,1,1,0,0,0,147
2373,13,5,1,1,1,1,1,1,0,0,1,147
2374,14,5,1,1,1,1,1,1,0,0,1,147
2375,15,5,1,1,1,1,1,1,0,0,1,147
2376,16,5,1,0,1,0,1,1,1,0,1,147
2377,17,3,1,1,1,1,1,1,0,0,0,147
2378,18,3,1,0,1,0,1,1,1,0,0,147
2379,19,6,1,1,1,1,1,1,1,0,0,147
2380,20,3,1,1,1,1,1,1,0,0,0,147
2381,21,3,1,1,1,1,1,1,0,0,0,147
2382,22,3,1,1,1,1,1,1,0,0,0,147
2383,23,3,1,1,1,1,1,1,0,0,0,147
2384,24,3,1,0,1,0,1,1,1,0,0,147
2385,25,6,1,1,1,1,1,1,0,0,0,147
2386,26,3,1,1,1,1,1,1,0,0,0,147
2387,27,3,1,1,1,1,1,1,0,0,0,147
2388,28,3,1,1,0,1,0,1,3,0,0,147
2389,29,3,1,1,0,1,0,1,0,0,0,147
2390,30,3,1,1,0,1,0,1,0,0,0,147
2391,31,7,1,1,1,1,1,1,3,0,0,147
2392,32,3,1,1,1,1,1,1,0,0,0,147
2393,33,3,1,1,1,1,1,1,0,0,0,147
2394,34,3,1,1,1,1,1,1,0,0,0,147
2395,35,3,1,1,1,1,1,1,0,0,0,147
2396,36,3,1,1,1,1,1,1,0,0,0,147
2397,37,3,1,1,1,1,1,1,0,0,0,147
2398,38,3,1,0,1,0,1,1,1,0,0,147
2399,39,3,1,0,1,0,1,1,0,0,0,147
2400,40,6,1,1,1,1,1,1,0,0,0,147
2401,1,3,1,1,1,1,1,1,0,0,0,148
2402,2,3,1,1,1,1,1,1,0,0,0,148
2403,3,3,1,1,1,1,1,1,0,0,0,148
2404,4,8,1,1,1,1,1,1,2,0,0,148
2405,5,3,1,1,1,1,1,1,0,0,0,148
2406,6,3,1,1,1,1,1,1,0,0,0,148
2407,7,3,1,1,1,1,1,1,0,0,0,148
2408,8,3,1,1,1,1,1,1,0,0,0,148
2409,9,3,1,1,1,1,1,1,0,0,0,148
2410,10,3,0,0,0,0,0,0,4,0,0,148
2411,11,7,0,0,1,0,1,0,0,0,0,148
2412,12,8,1,0,1,0,1,1,0,0,0,148
2413,13,5,1,0,1,0,1,1,0,0,1,148
2414,14,5,1,0,1,0,1,1,0,0,1,148
2415,15,5,1,0,1,0,1,1,0,0,1,148
2416,16,5,1,0,1,0,1,1,1,0,1,148
2417,17,3,1,1,1,1,1,1,0,0,0,148
2418,18,6,1,1,1,1,1,1,1,0,0,148
2419,19,6,1,1,1,1,1,1,1,0,0,148
2420,20,3,1,1,1,1,1,1,0,0,0,148
2421,21,3,1,1,1,1,1,1,0,0,0,148
2422,22,3,1,1,1,1,1,1,0,0,0,148
2423,23,3,1,1,1,1,1,1,0,0,0,148
2424,24,6,1,1,1,1,1,1,1,0,0,148
2425,25,3,1,1,1,1,1,1,0,0,0,148
2426,26,3,1,1,1,1,1,1,0,0,0,148
2427,27,3,1,1,1,1,1,1,0,0,0,148
2428,28,7,1,1,1,1,1,1,3,0,0,148
2429,29,3,1,1,1,1,1,1,0,0,0,148
2430,30,3,1,1,1,1,1,1,0,0,0,148
2431,31,7,1,1,1,1,1,1,3,0,0,148
2432,32,3,1,1,1,1,1,1,0,0,0,148
2433,33,3,1,1,1,1,1,1,0,0,0,148
2434,34,3,1,1,1,1,1,1,0,0,0,148
2435,35,3,1,1,1,1,1,1,0,0,0,148
2436,36,3,1,1,1,1,1,1,0,0,0,148
2437,37,3,1,1,1,1,1,1,0,0,0,148
2438,38,6,1,1,1,1,1,1,1,0,0,148
2439,39,3,1,1,1,1,1,1,0,0,0,148
2440,40,3,1,1,1,1,1,1,0,0,0,148
2441,1,3,1,1,1,1,1,1,0,0,0,149
2442,2,3,1,1,1,1,1,1,0,0,0,149
2443,3,3,1,1,1,1,1,1,0,0,0,149
2444,4,3,1,0,1,0,1,1,1,0,0,149
2445,5,6,1,1,1,1,1,1,0,0,0,149
2446,6,7,1,1,1,1,1,1,3,0,0,149
2447,7,7,1,1,1,1,1,1,3,0,0,149
2448,8,3,1,1,1,1,1,1,0,0,0,149
2449,9,6,1,1,1,1,1,1,1,0,0,149
2450,10,3,1,1,1,1,1,1,0,0,0,149
2451,11,3,1,1,1,1,1,1,0,0,0,149
2452,12,6,1,1,1,1,1,1,1,0,0,149
2453,13,3,1,1,1,1,1,1,0,0,0,149
2454,14,3,1,1,1,1,1,1,0,0,0,149
2455,15,3,1,1,1,1,1,1,0,0,0,149
2456,16,6,1,1,1,1,1,1,1,0,0,149
2457,17,6,1,1,1,1,1,1,1,0,0,149
2458,18,6,1,1,1,1,1,1,1,0,0,149
2459,19,6,1,1,1,1,1,1,1,0,0,149
2460,20,6,1,1,1,1,1,1,1,0,0,149
2461,21,3,1,1,1,1,1,1,0,0,0,149
2462,22,3,1,1,1,1,1,1,0,0,0,149
2463,23,3,1,1,1,1,1,1,0,0,0,149
2464,24,3,1,1,1,1,1,1,0,0,0,149
2465,25,3,1,1,1,1,1,1,0,0,0,149
2466,26,7,1,1,1,1,1,1,3,0,0,149
2467,27,7,1,1,1,1,1,1,3,0,0,149
2468,28,6,1,1,1,1,1,1,1,0,0,149
2469,29,3,1,1,1,1,1,1,0,0,0,149
2470,30,3,1,1,1,1,1,1,0,0,0,149
2471,31,7,1,1,1,1,1,1,3,0,0,149
2472,32,3,1,1,1,1,1,1,0,0,0,149
2473,33,6,0,1,0,1,0,0,4,0,0,149
2474,34,8,1,1,0,1,0,1,0,0,0,149
2475,35,7,1,1,1,1,1,1,0,0,0,149
2476,36,5,1,1,1,1,1,1,0,0,1,149
2477,37,5,1,1,1,1,1,1,0,0,1,149
2478,38,5,1,0,1,0,1,1,1,0,1,149
2479,39,5,1,0,1,0,1,1,0,0,1,149
2480,40,3,1,1,1,1,1,1,0,0,0,149
2481,1,3,1,1,1,1,1,1,0,0,0,150
2482,2,3,1,1,1,1,1,1,0,0,0,150
2483,3,3,1,1,1,1,1,1,0,0,0,150
2484,4,3,1,0,1,0,1,1,1,0,0,150
2485,5,3,1,0,1,0,1,1,0,0,0,150
2486,6,3,1,0,0,0,0,1,3,0,0,150
2487,7,6,1,1,0,1,0,1,3,0,0,150
2488,8,7,1,1,1,1,1,1,0,0,0,150
2489,9,3,1,0,1,0,1,1,1,0,0,150
2490,10,3,1,0,1,0,1,1,0,0,0,150
2491,11,3,1,0,1,0,1,1,0,0,0,150
2492,12,6,1,1,1,1,1,1,1,0,0,150
2493,13,3,1,1,1,1,1,1,0,0,0,150
2494,14,3,1,1,1,1,1,1,0,0,0,150
2495,15,3,1,1,1,1,1,1,0,0,0,150
2496,16,3,1,0,1,0,1,1,1,0,0,150
2497,17,6,1,1,1,1,1,1,1,0,0,150
2498,18,3,1,0,1,0,1,1,1,0,0,150
2499,19,3,1,0,1,0,1,1,1,0,0,150
2500,20,6,1,1,1,1,1,1,1,0,0,150
2501,21,3,1,1,1,1,1,1,0,0,0,150
2502,22,3,1,1,1,1,1,1,0,0,0,150
2503,23,3,1,1,1,1,1,1,0,0,0,150
2504,24,3,1,1,1,1,1,1,0,0,0,150
2505,25,3,1,1,1,1,1,1,0,0,0,150
2506,26,3,1,1,0,1,0,1,3,0,0,150
2507,27,7,1,1,1,1,1,1,3,0,0,150
2508,28,3,1,0,1,0,1,1,1,0,0,150
2509,29,3,1,0,1,0,1,1,0,0,0,150
2510,30,3,1,0,1,0,1,1,0,0,0,150
2511,31,6,1,1,0,1,0,1,3,0,0,150
2512,32,3,1,1,0,1,0,1,0,0,0,150
2513,33,3,0,0,0,0,0,0,4,0,0,150
2514,34,3,0,0,0,0,0,0,0,0,0,150
2515,35,7,0,0,1,0,1,0,0,0,0,150
2516,36,5,0,0,1,0,1,0,0,0,1,150
2517,37,5,0,0,1,0,1,0,0,0,1,150
2518,38,5,0,0,1,0,1,0,1,0,1,150
2519,39,5,0,0,1,0,1,0,0,0,1,150
2520,40,3,1,1,1,1,1,1,0,0,0,150
2521,1,3,1,1,1,1,1,1,0,0,0,151
2522,2,3,1,1,1,1,1,1,0,0,0,151
2523,3,3,1,1,1,1,1,1,0,0,0,151
2524,4,6,1,1,1,1,1,1,1,0,0,151
2525,5,3,1,1,1,1,1,1,0,0,0,151
2526,6,3,1,1,0,1,0,1,3,0,0,151
2527,7,7,1,1,1,1,1,1,3,0,0,151
2528,8,3,1,1,1,1,1,1,0,0,0,151
2529,9,6,1,1,1,1,1,1,1,0,0,151
2530,10,3,1,1,1,1,1,1,0,0,0,151
2531,11,3,1,1,1,1,1,1,0,0,0,151
2532,12,3,1,0,1,0,1,1,1,0,0,151
2533,13,6,1,1,1,1,1,1,0,0,0,151
2534,14,3,1,1,1,1,1,1,0,0,0,151
2535,15,3,1,1,1,1,1,1,0,0,0,151
2536,16,3,1,0,1,0,1,1,1,0,0,151
2537,17,6,1,1,1,1,1,1,1,0,0,151
2538,18,6,1,1,1,1,1,1,1,0,0,151
2539,19,6,1,1,1,1,1,1,1,0,0,151
2540,20,6,1,1,1,1,1,1,1,0,0,151
2541,21,3,1,1,1,1,1,1,0,0,0,151
2542,22,3,1,1,1,1,1,1,0,0,0,151
2543,23,3,1,1,1,1,1,1,0,0,0,151
2544,24,3,1,1,1,1,1,1,0,0,0,151
2545,25,3,1,1,1,1,1,1,0,0,0,151
2546,26,7,1,1,1,1,1,1,3,0,0,151
2547,27,7,1,1,1,1,1,1,3,0,0,151
2548,28,6,1,1,1,1,1,1,1,0,0,151
2549,29,3,1,1,1,1,1,1,0,0,0,151
2550,30,3,1,1,1,1,1,1,0,0,0,151
2551,31,3,1,1,0,1,0,1,3,0,0,151
2552,32,7,1,1,1,1,1,1,0,0,0,151
2553,33,7,0,0,1,0,1,0,4,0,0,151
2554,34,8,1,0,1,0,1,1,0,0,0,151
2555,35,6,1,1,1,1,1,1,0,0,0,151
2556,36,5,1,1,1,1,1,1,0,0,1,151
2557,37,5,1,1,1,1,1,1,0,0,1,151
2558,38,5,1,0,1,0,1,1,1,0,1,151
2559,39,5,1,0,1,0,1,1,0,0,1,151
2560,40,3,1,1,1,1,1,1,0,0,0,151
2561,1,3,1,1,1,1,1,1,0,0,0,152
2562,2,3,1,1,1,1,1,1,0,0,0,152
2563,3,3,1,1,1,1,1,1,0,0,0,152
2564,4,3,1,1,1,1,1,1,0,0,0,152
2565,5,3,1,1,1,1,1,1,0,0,0,152
2566,6,3,1,1,1,1,1,1,0,0,0,152
2567,7,3,1,1,1,1,1,1,0,0,0,152
2568,8,3,1,1,1,1,1,1,0,0,0,152
2569,9,3,1,1,0,1,0,1,3,0,0,152
2570,10,3,1,0,0,0,0,1,1,0,0,152
2571,11,1,1,0,0,0,0,1,3,0,0,152
2572,12,3,1,0,0,0,0,1,0,0,0,152
2573,13,5,1,0,0,0,0,1,0,0,1,152
2574,14,5,1,0,0,0,0,1,0,0,1,152
2575,15,5,1,0,0,0,0,1,0,0,1,152
2576,16,5,1,0,0,0,0,1,0,0,1,152
2577,17,3,1,1,1,1,1,1,0,0,0,152
2578,18,3,1,1,1,1,1,1,0,0,0,152
2579,19,3,0,1,1,1,1,0,2,0,0,152
2580,20,3,0,1,1,1,1,0,0,0,0,152
2581,21,3,0,1,1,1,1,0,0,0,0,152
2582,22,5,0,1,1,1,1,0,0,0,1,152
2583,23,5,0,1,1,1,1,0,0,0,1,152
2584,24,3,1,0,1,0,1,1,1,0,0,152
2585,25,3,1,0,1,0,1,1,1,0,0,152
2586,26,3,1,0,1,0,1,1,0,0,0,152
2587,27,1,0,0,0,0,0,0,4,0,0,152
2588,28,5,0,0,0,0,0,0,0,0,1,152
2589,29,5,0,0,0,0,0,0,0,0,1,152
2590,30,3,1,1,1,1,1,1,0,0,0,152
2591,31,3,1,1,1,1,1,1,0,0,0,152
2592,32,3,1,1,1,1,1,1,0,0,0,152
2593,33,3,1,1,1,1,1,1,0,0,0,152
2594,34,3,1,1,1,1,1,1,0,0,0,152
2595,35,3,1,0,1,0,1,1,1,0,0,152
2596,36,3,1,0,1,0,1,1,0,0,0,152
2597,37,3,1,0,1,0,1,1,0,0,0,152
2598,38,3,1,0,1,0,1,1,0,0,0,152
2599,39,3,1,0,1,0,1,1,0,0,0,152
2600,40,3,1,0,1,0,1,1,0,0,0,152
2601,1,3,1,1,1,1,1,1,0,0,0,158
2602,2,3,1,1,1,1,1,1,0,0,0,158
2603,3,3,1,1,1,1,1,1,0,0,0,158
2604,4,3,1,1,1,1,1,1,0,0,0,158
2605,5,3,1,1,1,1,1,1,0,0,0,158
2606,6,3,1,1,1,1,1,1,0,0,0,158
2607,7,3,1,1,1,1,1,1,0,0,0,158
2608,8,3,1,1,1,1,1,1,0,0,0,158
2609,9,7,1,1,1,1,1,1,3,0,0,158
2610,10,6,1,1,1,1,1,1,1,0,0,158
2611,11,7,1,1,1,1,1,1,3,0,0,158
2612,12,3,1,1,1,1,1,1,0,0,0,158
2613,13,3,1,1,1,1,1,1,0,0,0,158
2614,14,3,1,1,1,1,1,1,0,0,0,158
2615,15,3,1,1,1,1,1,1,0,0,0,158
2616,16,3,1,1,1,1,1,1,0,0,0,158
2617,17,3,1,1,1,1,1,1,0,0,0,158
2618,18,3,1,1,1,1,1,1,0,0,0,158
2619,19,3,0,1,1,1,1,0,2,0,0,158
2620,20,3,0,1,1,1,1,0,0,0,0,158
2621,21,8,1,1,1,1,1,1,0,0,0,158
2622,22,3,1,1,1,1,1,1,0,0,0,158
2623,23,3,1,1,1,1,1,1,0,0,0,158
2624,24,6,1,1,1,1,1,1,1,0,0,158
2625,25,3,1,0,1,0,1,1,1,0,0,158
2626,26,6,1,1,1,1,1,1,0,0,0,158
